,Username,Category,Followers,Followees,Posts,Level
6040,adamrobertsonphotography,fashion,22920.0,2553,4729,Mid
6041,allisonhoeller,fashion,22915.0,583,331,Mid
6042,thishanabee,fashion,22913.0,427,1889,Mid
6043,annadaly,fashion,22894.0,1199,836,Mid
6044,plantpoweredsistas,fashion,22892.0,2733,718,Mid
6045,robynbaker4,fashion,22878.0,667,444,Mid
6046,judyelle,fashion,22876.0,1131,781,Mid
6047,jsangsterr,fashion,22872.0,2913,573,Mid
6048,fayyeezy,fashion,22865.0,269,278,Mid
6049,kaykay__x,fashion,22864.0,1252,4029,Mid
6050,neverskipbrunch,fashion,22859.0,3193,371,Mid
6051,lucille_lrd,fashion,22855.0,868,957,Mid
6052,atrendyexperience,fashion,22849.0,1275,360,Mid
6053,charliesheartbeats,fashion,22844.0,982,360,Mid
6054,stylelixir,fashion,22829.0,949,1226,Mid
6055,lapetitesabina,fashion,22828.0,945,728,Mid
6056,ivyroseknowsblog,fashion,22827.0,764,458,Mid
6057,laselmastyle,fashion,22826.0,1119,915,Mid
6058,naomi_shoots,fashion,22823.0,448,667,Mid
6059,cicchigram,fashion,22813.0,1728,853,Mid
6060,ivneettogar,fashion,22799.0,6759,471,Mid
6061,daman_magazine,fashion,22797.0,992,6562,Mid
6062,ross_dattolo,fashion,22771.0,2691,2864,Mid
6063,vivgranado,fashion,22771.0,1286,506,Mid
6064,taylorsaxelby,fashion,22766.0,663,604,Mid
6065,descalzaporelparque_,fashion,22766.0,509,3396,Mid
6066,jadetamaralewis,fashion,22763.0,1123,608,Mid
6067,mylittlesecrets_ca,fashion,22746.0,1518,2483,Mid
6068,anna_loona,fashion,22744.0,704,377,Mid
6069,ninalovefashion,fashion,22730.0,1001,331,Mid
6070,iam__niva,fashion,22730.0,2819,434,Mid
6071,jtstjtst11,fashion,22728.0,3085,1120,Mid
6072,thisseasonsgold,fashion,22727.0,3669,907,Mid
6073,nicolemillar,fashion,22725.0,1143,836,Mid
6074,santamonicachai,fashion,22713.0,3083,580,Mid
6075,officialsgw,fashion,22711.0,972,457,Mid
6076,afreen_rahman,fashion,22704.0,208,1031,Mid
6077,sakshitanwarworld,fashion,22701.0,15,694,Mid
6078,trinitytaylorbree,fashion,22690.0,522,362,Mid
6079,rianasingh_,fashion,22672.0,2201,1314,Mid
6080,fashionstyelle,fashion,22669.0,1489,509,Mid
6081,true.stylish.men,fashion,22657.0,1684,1324,Mid
6082,pamelakroes,fashion,22647.0,1148,1099,Mid
6083,marilynetran,fashion,22640.0,1880,363,Mid
6084,mafalda_beirao,fashion,22639.0,1631,3698,Mid
6085,guriheli,fashion,22636.0,1376,2435,Mid
6086,nivesoresnik,fashion,22625.0,4278,1534,Mid
6087,antonia_prinz,fashion,22623.0,380,912,Mid
6088,moredesh,fashion,22619.0,797,938,Mid
6089,theecobabe,fashion,22607.0,605,1282,Mid
6090,mmaxinelucille,fashion,22607.0,1249,439,Mid
6091,iriskristen,fashion,22606.0,1168,590,Mid
6092,giuliascalabrin_,fashion,22604.0,4473,1401,Mid
6093,englishlassinla,fashion,22599.0,2461,880,Mid
6094,nasia_liassidou,fashion,22592.0,7215,364,Mid
6095,antonio.gherghetta,fashion,22588.0,5047,414,Mid
6096,mykemetzger,fashion,22586.0,315,849,Mid
6097,fashionmumof40,fashion,22584.0,925,2307,Mid
6098,_tonyflynn,fashion,22578.0,6674,623,Mid
6099,ophelievita,fashion,22578.0,964,916,Mid
6100,martinehmele,fashion,22575.0,899,368,Mid
6101,kathleendarling_,fashion,22573.0,4295,417,Mid
6102,kikiduren,fashion,22570.0,871,1239,Mid
6103,n_jayjay,fashion,22550.0,1459,635,Mid
6104,juliexpayr,fashion,22541.0,1467,695,Mid
6105,styled_disturbed,fashion,22529.0,4952,1824,Mid
6106,chlbes,fashion,22528.0,646,335,Mid
6107,birdyande,fashion,22516.0,683,334,Mid
6108,colormesassy,fashion,22513.0,998,921,Mid
6109,janiquemichelle,fashion,22510.0,1090,752,Mid
6110,thefoxandfern,fashion,22490.0,1921,2861,Mid
6111,mensfashion_source,fashion,22488.0,2665,322,Mid
6112,karienanne,fashion,22485.0,143,1040,Mid
6113,courtneycollingsworthmetz,fashion,22477.0,1712,2928,Mid
6114,theamarla,fashion,22469.0,1187,610,Mid
6115,jueverard,fashion,22468.0,1713,714,Mid
6116,martinasmark,fashion,22455.0,856,1104,Mid
6117,camillelenore,fashion,22450.0,1636,628,Mid
6118,arezius,fashion,22449.0,2880,2002,Mid
6119,jess_soothill,fashion,22432.0,1383,1501,Mid
6120,daveijuarez,fashion,22428.0,665,497,Mid
6121,bri.jackson,fashion,22414.0,882,400,Mid
6122,iamfionaoslo,fashion,22398.0,5940,1055,Mid
6123,jeffreylately,fashion,22388.0,33,764,Mid
6124,mandypaulino,fashion,22378.0,980,1004,Mid
6125,laetitiatomasso,fashion,22368.0,5599,1321,Mid
6126,ironnsalt,fashion,22341.0,1661,958,Mid
6127,antonia.jade,fashion,22337.0,993,692,Mid
6128,annacossack,fashion,22330.0,406,2623,Mid
6129,robinlamonte,fashion,22327.0,1836,664,Mid
6130,chiaretta1991cc,fashion,22317.0,5752,2088,Mid
6131,ziggymackjohnson,fashion,22313.0,981,992,Mid
6132,dal_nim_dal_ring,fashion,22304.0,553,1353,Mid
6133,alifewellconsumed,fashion,22297.0,2413,2597,Mid
6134,katrineregnbue,fashion,22296.0,651,335,Mid
6135,consciouslychloe,fashion,22294.0,346,703,Mid
6136,shelbymhall,fashion,22270.0,648,572,Mid
6137,lolapreciosa,fashion,22269.0,864,697,Mid
6138,monicamouramodas,fashion,22263.0,5285,4462,Mid
6139,nikyf,fashion,22262.0,988,703,Mid
6140,vincci_yang,fashion,22244.0,562,1522,Mid
6141,safiinmotherland,fashion,22231.0,4112,1100,Mid
6142,jazminbardach,fashion,22218.0,233,364,Mid
6143,whatwhitwore,fashion,22217.0,1155,1299,Mid
6144,tanyakupelian,fashion,22213.0,617,655,Mid
6145,anitol,fashion,22212.0,821,461,Mid
6146,floriankaps,fashion,22203.0,684,1594,Mid
6147,nfrancisco90,fashion,22196.0,491,1846,Mid
6148,valentinbruneau,fashion,22195.0,5706,295,Mid
6149,jessicareid,fashion,22182.0,483,485,Mid
6150,thefashioncherrydiary,fashion,22179.0,4453,608,Mid
6151,_____sarang,fashion,22165.0,194,490,Mid
6152,andrewquo,fashion,22152.0,287,295,Mid
6153,raffalicious_,fashion,22147.0,175,392,Mid
6154,alicedlee,fashion,22143.0,837,490,Mid
6155,mrs.paulina.wise,fashion,22140.0,713,1387,Mid
6156,flikiss,fashion,22122.0,2124,492,Mid
6157,misshjfox,fashion,22117.0,1199,2646,Mid
6158,nicolina.co,fashion,22109.0,425,1834,Mid
6159,amina.chebbi,fashion,22104.0,240,852,Mid
6160,dlolo,fashion,22085.0,5768,4700,Mid
6161,brixtongirl,fashion,22081.0,1824,1580,Mid
6162,shecomesincolors,fashion,22073.0,1331,2052,Mid
6163,speakoftheangel,fashion,22064.0,1106,1018,Mid
6164,lentyfrans,fashion,22057.0,754,441,Mid
6165,chiara_fua,fashion,22055.0,5463,1996,Mid
6166,lescolonnesdesarah,fashion,22050.0,598,2506,Mid
6167,florineduif,fashion,22049.0,5519,1301,Mid
6168,theurbanslang,fashion,22041.0,163,930,Mid
6169,isabelletounsi,fashion,22010.0,339,355,Mid
6170,mspaulabee,fashion,21993.0,931,1079,Mid
6171,meet_marys_wardrobe,fashion,21992.0,455,395,Mid
6172,nickcarvell,fashion,21987.0,1386,3565,Mid
6173,mafaldanunes_,fashion,21977.0,2084,3569,Mid
6174,morganeldc,fashion,21975.0,1062,521,Mid
6175,the.real.slim.sadieee,fashion,21970.0,976,624,Mid
6176,candywaltrip,fashion,21940.0,1198,957,Mid
6177,amaliehoelgaard,fashion,21939.0,351,718,Mid
6178,tododiaumprint,fashion,21933.0,7058,1303,Mid
6179,hernameislindz,fashion,21931.0,1164,1514,Mid
6180,kate_valk,fashion,21913.0,1924,789,Mid
6181,tildethunberg,fashion,21899.0,1168,1909,Mid
6182,scholtzruberto,fashion,21884.0,1024,1045,Mid
6183,larissalaudenberger,fashion,21882.0,2411,1222,Mid
6184,imvictoriabrown,fashion,21872.0,726,1756,Mid
6185,hijadelaluuna,fashion,21870.0,1933,521,Mid
6186,jasminebonivento,fashion,21867.0,901,309,Mid
6187,hannahruthsison,fashion,21854.0,1915,1412,Mid
6188,stasiuleviciute_ieva,fashion,21853.0,1146,370,Mid
6189,yesmissy,fashion,21840.0,1206,992,Mid
6190,millie_cotton,fashion,21830.0,1982,1340,Mid
6191,grace_goldberg,fashion,21825.0,1544,413,Mid
6192,danielleecastro,fashion,21824.0,6366,850,Mid
6193,bjonesstyle,fashion,21814.0,821,3255,Mid
6194,cocktailsandheels,fashion,21812.0,1402,1235,Mid
6195,kjohn_lasoul,fashion,21794.0,1055,1191,Mid
6196,ishnarawlani,fashion,21787.0,752,1180,Mid
6197,laceandrosas,fashion,21785.0,800,651,Mid
6198,supplechic,fashion,21785.0,718,1332,Mid
6199,ericalave,fashion,21782.0,2757,1617,Mid
6200,susannahzabelle,fashion,21774.0,895,1153,Mid
6201,barbarakristoffersen,fashion,21761.0,943,254,Mid
6202,hilarykennedy,fashion,21746.0,975,1601,Mid
6203,stephdemirj,fashion,21744.0,633,552,Mid
6204,carlosgomeu,fashion,21739.0,3762,333,Mid
6205,haniiiifa,fashion,21737.0,822,504,Mid
6206,dressupwithjess,fashion,21735.0,2432,2727,Mid
6207,omgitskimara_,fashion,21728.0,2382,645,Mid
6208,darya_zagranichnaya,fashion,21726.0,852,629,Mid
6209,emily_soto,fashion,21711.0,842,8267,Mid
6210,angelakajo,fashion,21689.0,903,529,Mid
6211,kellyprepster,fashion,21688.0,296,1199,Mid
6212,madeleineraifordholland,fashion,21685.0,2957,455,Mid
6213,leoduffoff,fashion,21664.0,302,712,Mid
6214,julia.tric,fashion,21663.0,862,565,Mid
6215,ladyandredstyle,fashion,21661.0,1789,2394,Mid
6216,alexandra_chloe,fashion,21659.0,1069,658,Mid
6217,luciagrace,fashion,21657.0,3116,3887,Mid
6218,corinnesilver,fashion,21650.0,1678,321,Mid
6219,camilafoletto,fashion,21645.0,1246,1542,Mid
6220,lauraplacata,fashion,21628.0,1015,690,Mid
6221,revistalevelpy,fashion,21610.0,1376,4206,Mid
6222,we.are.fashion.victims,fashion,21594.0,1113,622,Mid
6223,blonde_blog4u,fashion,21592.0,487,2444,Mid
6224,lyqian,fashion,21588.0,592,425,Mid
6225,mika_623,fashion,21579.0,643,1430,Mid
6226,_erinsnow,fashion,21577.0,700,495,Mid
6227,besotrendy,fashion,21569.0,457,995,Mid
6228,ivana__ho,fashion,21553.0,954,1177,Mid
6229,onthedaylight,fashion,21550.0,70,301,Mid
6230,taylorrick,fashion,21541.0,758,735,Mid
6231,amandaengstrand,fashion,21540.0,655,862,Mid
6232,theopenjournal,fashion,21540.0,1207,584,Mid
6233,cissaoficial,fashion,21528.0,930,1145,Mid
6234,kamiledam,fashion,21525.0,1412,1047,Mid
6235,lucyzoeevans,fashion,21524.0,2790,946,Mid
6236,rachelwinters,fashion,21520.0,714,493,Mid
6237,thewhiteocean,fashion,21497.0,691,1897,Mid
6238,meusmelhores_idolos,fashion,21493.0,1609,4368,Mid
6239,alinagoo,fashion,21482.0,1005,438,Mid
6240,metrogypsie,fashion,21476.0,1894,6116,Mid
6241,dankipnis,fashion,21467.0,272,620,Mid
6242,mariru589,fashion,21464.0,1260,752,Mid
6243,parakramrana,fashion,21454.0,677,672,Mid
6244,tresclick,fashion,21436.0,1766,3347,Mid
6245,biancatereza,fashion,21429.0,455,540,Mid
6246,simonnndjock,fashion,21428.0,262,355,Mid
6247,chelsea_owens,fashion,21423.0,3869,959,Mid
6248,ingewildenberg,fashion,21414.0,896,1219,Mid
6249,thelittlegoldmix,fashion,21410.0,893,2022,Mid
6250,msjasminerose,fashion,21408.0,1100,709,Mid
6251,frederikkerydahl,fashion,21401.0,991,448,Mid
6252,amandafinesse,fashion,21399.0,4368,770,Mid
6253,katekellyk,fashion,21391.0,2049,2077,Mid
6254,thetalkinglipstick,fashion,21388.0,651,723,Mid
6255,blackwhiteandbrunette,fashion,21381.0,2167,766,Mid
6256,style.guide.for.men,fashion,21374.0,1557,1422,Mid
6257,graceewong,fashion,21365.0,591,712,Mid
6258,healthy_happy_hannah,fashion,21361.0,181,598,Mid
6259,robswho,fashion,21361.0,5271,376,Mid
6260,bebe_282,fashion,21361.0,6234,934,Mid
6261,fionnnww,fashion,21351.0,684,432,Mid
6262,laorawalk,fashion,21345.0,2189,919,Mid
6263,oliviapateas,fashion,21339.0,1583,397,Mid
6264,sumickey327,fashion,21334.0,505,528,Mid
6265,yasaman__asgharian,fashion,21318.0,1392,401,Mid
6266,steffi_hns,fashion,21303.0,303,884,Mid
6267,bruna_rosa_,fashion,21285.0,928,1301,Mid
6268,verameus,fashion,21270.0,779,733,Mid
6269,heythuydotcom,fashion,21263.0,994,4832,Mid
6270,carolbyrne30,fashion,21256.0,547,292,Mid
6271,frickspicks,fashion,21250.0,1975,861,Mid
6272,maisonwale,fashion,21241.0,1150,386,Mid
6273,theblondesgram,fashion,21240.0,5488,506,Mid
6274,evahelenebreda,fashion,21221.0,807,629,Mid
6275,antvers,fashion,21217.0,847,431,Mid
6276,vanessacurry,fashion,21214.0,841,907,Mid
6277,mahnaaz_raad,fashion,21210.0,357,254,Mid
6278,be_julieful,fashion,21195.0,596,281,Mid
6279,thegirlatfirstavenue,fashion,21179.0,584,1247,Mid
6280,merrin_schnabel,fashion,21178.0,1804,624,Mid
6281,lizkao,fashion,21176.0,838,898,Mid
6282,vandajanda,fashion,21168.0,96,2014,Mid
6283,laluz.store,fashion,21165.0,92,418,Mid
6284,josephinekinsey,fashion,21162.0,421,465,Mid
6285,drerooney06,fashion,21155.0,1401,519,Mid
6286,rebecca_rose_stylist,fashion,21150.0,2271,1074,Mid
6287,stephihdzs,fashion,21147.0,1368,483,Mid
6288,_lisang_,fashion,21145.0,776,384,Mid
6289,tiantianbella,fashion,21140.0,391,914,Mid
6290,_okkins_,fashion,21122.0,95,408,Mid
6291,lindsayrutland,fashion,21119.0,905,1180,Mid
6292,kararosemarshall,fashion,21115.0,1140,2312,Mid
6293,meagtheegg,fashion,21112.0,2870,1820,Mid
6294,rachaelcasey,fashion,21103.0,3100,5038,Mid
6295,thetripletsssfan,fashion,21100.0,2064,331,Mid
6296,ginnamvillarreal,fashion,21099.0,3113,2323,Mid
6297,haleyashcom,fashion,21095.0,1193,867,Mid
6298,justgohwithit,fashion,21090.0,838,861,Mid
6299,beachykj,fashion,21087.0,2007,953,Mid
6300,shaesburns,fashion,21086.0,1568,397,Mid
6301,xin.xue,fashion,21083.0,210,888,Mid
6302,nastasya_generalova,fashion,21082.0,866,672,Mid
6303,cangiesleben,fashion,21081.0,471,1393,Mid
6304,james_stew,fashion,21078.0,1678,472,Mid
6305,superveloce.la,fashion,21073.0,1705,802,Mid
6306,stefan_ok,fashion,21071.0,3177,317,Mid
6307,lauramiraglia_,fashion,21060.0,4939,1186,Mid
6308,danigodoyofficial,fashion,21054.0,1919,717,Mid
6309,blackdiaryblog,fashion,21039.0,1004,796,Mid
6310,suzanna.way,fashion,21038.0,1637,544,Mid
6311,gingerharris,fashion,21033.0,3644,2427,Mid
6312,yandravitorio,fashion,21032.0,1279,653,Mid
6313,lisacharlene_,fashion,21028.0,4963,264,Mid
6314,alliesparks,fashion,21024.0,783,563,Mid
6315,engineeringinstyle,fashion,21023.0,770,1536,Mid
6316,tinaengelvik,fashion,21020.0,1225,1003,Mid
6317,thileywithlove,fashion,21010.0,795,926,Mid
6318,mademoiselleaia,fashion,20991.0,480,1340,Mid
6319,emmadora,fashion,20982.0,2643,1405,Mid
6320,lonniolson,fashion,20980.0,847,798,Mid
6321,asos_lotte,fashion,20978.0,756,561,Mid
6322,sasssa90,fashion,20973.0,2146,556,Mid
6323,emme.eli,fashion,20970.0,4935,731,Mid
6324,verygoodlord,fashion,20961.0,989,505,Mid
6325,laura.lia.v,fashion,20959.0,798,529,Mid
6326,nrahmichelle,fashion,20956.0,649,1220,Mid
6327,aysunyeter_,fashion,20934.0,1025,339,Mid
6328,megcale,fashion,20933.0,5939,1027,Mid
6329,thedistinguishedgentleman_,fashion,20927.0,114,429,Mid
6330,natalylorenzo,fashion,20916.0,4385,316,Mid
6331,milestoboston,fashion,20907.0,581,1015,Mid
6332,larevuedekathleen,fashion,20903.0,520,343,Mid
6333,romicalypso,fashion,20900.0,3796,1615,Mid
6334,pamela_lori,fashion,20897.0,889,1115,Mid
6335,gottaknowmara,fashion,20882.0,1557,3345,Mid
6336,dropsomesparkle,fashion,20880.0,2334,1368,Mid
6337,mirkopek,fashion,20874.0,4418,543,Mid
6338,theboudoirsecrets,fashion,20869.0,4279,338,Mid
6339,whinniewilliams,fashion,20863.0,1326,1538,Mid
6340,deryayaa_,fashion,20858.0,585,351,Mid
6341,annyannalu,fashion,20852.0,5378,749,Mid
6342,musingsofglitter,fashion,20840.0,2449,872,Mid
6343,its_stelia,fashion,20837.0,995,846,Mid
6344,claire_hiller,fashion,20834.0,1418,1347,Mid
6345,emmawlker,fashion,20826.0,1411,826,Mid
6346,aliciatenise,fashion,20812.0,1032,1654,Mid
6347,gloriaboschini,fashion,20812.0,1124,385,Mid
6348,barbaraborne,fashion,20808.0,835,605,Mid
6349,laurenhendrix92,fashion,20802.0,4838,530,Mid
6350,we.the.birds,fashion,20800.0,1510,1458,Mid
6351,theblackhairedboy,fashion,20777.0,2700,3903,Mid
6352,evie_phillips,fashion,20773.0,572,374,Mid
6353,thebretonbird,fashion,20768.0,1243,1414,Mid
6354,raeannlangas,fashion,20764.0,1411,1076,Mid
6355,debbs_bjuku,fashion,20757.0,587,827,Mid
6356,rosesandknives,fashion,20746.0,3732,260,Mid
6357,monroesteele,fashion,20743.0,2016,1985,Mid
6358,beebosnak,fashion,20735.0,163,2792,Mid
6359,maenunez,fashion,20723.0,1847,834,Mid
6360,shelbyardley,fashion,20717.0,1188,272,Mid
6361,wtfkarla,fashion,20706.0,575,718,Mid
6362,theloukbook,fashion,20704.0,319,611,Mid
6363,tanyacorinne,fashion,20700.0,2154,560,Mid
6364,alexismahdavi,fashion,20697.0,1504,262,Mid
6365,heytherechelsie,fashion,20696.0,866,1333,Mid
6366,soroxanne,fashion,20696.0,3132,382,Mid
6367,tamon_,fashion,20695.0,2744,1320,Mid
6368,chhaviverg,fashion,20683.0,924,561,Mid
6369,leslieahughes25,fashion,20668.0,2860,1775,Mid
6370,fiioredimaggio,fashion,20668.0,5356,797,Mid
6371,lelepompeu,fashion,20668.0,927,897,Mid
6372,lizzelc,fashion,20667.0,3893,823,Mid
6373,carmelitafalcone,fashion,20661.0,2394,2032,Mid
6374,noz_omi,fashion,20656.0,613,2877,Mid
6375,truquitosparalaschicas,fashion,20652.0,838,1393,Mid
6376,miii.iiiie,fashion,20649.0,92,449,Mid
6377,itashama,fashion,20629.0,328,2126,Mid
6378,angelhsanchez,fashion,20623.0,5619,477,Mid
6379,alyshapercy,fashion,20620.0,562,1892,Mid
6380,morganschadegg,fashion,20607.0,453,842,Mid
6381,odettewesseling,fashion,20604.0,2295,635,Mid
6382,melinavidler,fashion,20601.0,312,708,Mid
6383,tbymallano,fashion,20589.0,2245,885,Mid
6384,sherriewebster,fashion,20588.0,1027,936,Mid
6385,lovely_amusan,fashion,20584.0,2612,520,Mid
6386,axelleblanpain,fashion,20578.0,528,2989,Mid
6387,gracieperrault,fashion,20570.0,1510,346,Mid
6388,thepinkdumpling,fashion,20543.0,937,419,Mid
6389,gisellafrancisca,fashion,20542.0,2178,3231,Mid
6390,lovenicolerae,fashion,20541.0,755,1549,Mid
6391,annina_anastasia,fashion,20533.0,409,259,Mid
6392,netaavianty,fashion,20530.0,778,562,Mid
6393,um_sultan_ad,fashion,20525.0,2178,1587,Mid
6394,domenique.fragale,fashion,20508.0,712,463,Mid
6395,nikkidegrano,fashion,20507.0,701,335,Mid
6396,d_burbano,fashion,20505.0,695,659,Mid
6397,justin.cosplay,fashion,20502.0,2870,914,Mid
6398,thizisdan,fashion,20498.0,524,479,Mid
6399,miisspinkie,fashion,20488.0,1401,1041,Mid
6400,helloyvonneblog,fashion,20480.0,818,1233,Mid
6401,notanotherblonde,fashion,20475.0,3662,502,Mid
6402,the4ofus_uk,fashion,20472.0,1399,1279,Mid
6403,styleisleirl,fashion,20471.0,1041,4488,Mid
6404,emmasedition,fashion,20467.0,4603,1535,Mid
6405,hattiewesttt,fashion,20467.0,991,2347,Mid
6406,emilybognerblog,fashion,20463.0,1531,355,Mid
6407,vxronika,fashion,20461.0,6341,279,Mid
6408,thestylebat,fashion,20456.0,245,1032,Mid
6409,nellyjamila,fashion,20453.0,1599,440,Mid
6410,harryhas,fashion,20451.0,611,363,Mid
6411,zeenaxena,fashion,20442.0,408,500,Mid
6412,iamvickoku,fashion,20441.0,2863,372,Mid
6413,oafrosoueu,fashion,20424.0,5063,291,Mid
6414,bakersgirls,fashion,20413.0,2262,602,Mid
6415,model_victoria_,fashion,20402.0,1476,1967,Mid
6416,timothy_springs,fashion,20385.0,1969,312,Mid
6417,gilliangeraldine,fashion,20359.0,996,469,Mid
6418,charlottesidonie,fashion,20359.0,559,329,Mid
6419,thestevedoss,fashion,20358.0,271,707,Mid
6420,itslinamar,fashion,20352.0,1600,1607,Mid
6421,louwhatwear,fashion,20352.0,1860,2103,Mid
6422,la_kathi,fashion,20337.0,922,1487,Mid
6423,miss_ikram,fashion,20334.0,811,1416,Mid
6424,thechicvibe,fashion,20310.0,607,819,Mid
6425,sylviajadeblog,fashion,20298.0,1166,1001,Mid
6426,bosfashionista,fashion,20285.0,2611,678,Mid
6427,sabrinadatt114,fashion,20276.0,1839,707,Mid
6428,lazygirlglam,fashion,20270.0,1670,980,Mid
6429,stanleydru,fashion,20254.0,2629,928,Mid
6430,beccabogle,fashion,20250.0,6955,655,Mid
6431,francescopetrocelli,fashion,20248.0,1180,223,Mid
6432,thedonsclub,fashion,20247.0,438,517,Mid
6433,awesemtolentino,fashion,20238.0,2697,487,Mid
6434,gracemandeville,fashion,20235.0,627,616,Mid
6435,therealnickdean,fashion,20234.0,679,412,Mid
6436,stilettosandsincity,fashion,20226.0,2507,2963,Mid
6437,thewhitneybrown,fashion,20221.0,927,304,Mid
6438,saydejabra,fashion,20217.0,1700,1450,Mid
6439,_charlesoliver_,fashion,20206.0,810,977,Mid
6440,brasilnality,fashion,20195.0,4063,955,Mid
6441,portiaferrari,fashion,20192.0,1449,1168,Mid
6442,alineane_,fashion,20191.0,964,3532,Mid
6443,lizetgreve,fashion,20187.0,4324,1658,Mid
6444,thelovecatsinc,fashion,20183.0,314,1383,Mid
6445,piecesofmara,fashion,20180.0,639,1107,Mid
6446,ssavannahjaydee,fashion,20177.0,555,607,Mid
6447,delaneyhoggyt,fashion,20173.0,813,1475,Mid
6448,karinahaukland,fashion,20171.0,550,507,Mid
6449,eleanorbartal,fashion,20168.0,892,1587,Mid
6450,trendelitee,fashion,20161.0,456,898,Mid
6451,valentinadorsi,fashion,20153.0,2046,369,Mid
6452,grandykat,fashion,20146.0,810,231,Mid
6453,crisshex88,fashion,20145.0,184,249,Mid
6454,construction_chic,fashion,20138.0,1102,305,Mid
6455,haleybwheeler,fashion,20131.0,7504,2410,Mid
6456,candacemread,fashion,20130.0,969,3795,Mid
6457,sayanti_mahapatra,fashion,20128.0,557,546,Mid
6458,rosefilimonov,fashion,20124.0,775,2021,Mid
6459,fedeleone_,fashion,20102.0,458,465,Mid
6460,elliejefferson,fashion,20101.0,1494,474,Mid
6461,xx_niquita_xx,fashion,20099.0,1414,725,Mid
6462,silvias_closet,fashion,20098.0,1011,3944,Mid
6463,smilesandscrubs,fashion,20098.0,814,2220,Mid
6464,btswithkaela,fashion,20092.0,948,313,Mid
6465,savvyskirtgirl,fashion,20088.0,1606,2735,Mid
6466,mattivb,fashion,20086.0,1032,1082,Mid
6467,stylesalute_com,fashion,20085.0,1129,1215,Mid
6468,sugardarlingblog,fashion,20085.0,3327,3225,Mid
6469,leuharpaz,fashion,20082.0,4193,881,Mid
6470,nellecreations,fashion,20075.0,675,2128,Mid
6471,robkenny_,fashion,20072.0,1605,956,Mid
6472,thecollegecatwalk,fashion,20064.0,1074,527,Mid
6473,shesyoume,fashion,20056.0,2122,323,Mid
6474,la.staffiuss,fashion,20051.0,1197,279,Mid
6475,tirzahbudiman,fashion,20051.0,992,357,Mid
6476,skyeofficial,fashion,20048.0,210,630,Mid
6477,ashleychmelka,fashion,20040.0,560,1160,Mid
6478,incorporatemode,fashion,20030.0,1326,360,Mid
6479,justsangy,fashion,20027.0,1662,804,Mid
6480,camillaknudsen_,fashion,20025.0,767,1088,Mid
6481,aminamarie,fashion,20009.0,1716,839,Mid
6482,sarahscoop,fashion,19972.0,1193,1036,Mid
6483,catharinabersot,fashion,19971.0,1240,595,Mid
6484,georgie.diggins,fashion,19970.0,3232,2321,Mid
6485,dillon_ivory,fashion,19969.0,529,364,Mid
6486,thechicadvocate,fashion,19967.0,1834,669,Mid
6487,nicholas._.sinclair,fashion,19957.0,1089,901,Mid
6488,leblogdenono,fashion,19954.0,468,1153,Mid
6489,miss.talina,fashion,19952.0,1669,481,Mid
6490,nica.lina,fashion,19951.0,535,487,Mid
6491,wiepboers,fashion,19934.0,1682,392,Mid
6492,valielfrnce,fashion,19932.0,1015,853,Mid
6493,thats.so.darling,fashion,19921.0,1221,556,Mid
6494,aroundtownbabe,fashion,19920.0,1313,927,Mid
